accno,L2FC,diet,GOID,TERM,psort_loc,ONTOLOGY,description
PXF68216.1,-Inf,maintenance,GO:0008270,zinc ion binding,Cytoplasmic,MF,alcohol dehydrogenase [Escherichia coli O157]
AAG59562.1,-1.351793802154102,maintenance,GO:0016829,lyase activity,Cytoplasmic,MF,2-deoxyribose-5-phosphate aldolase [Escherichia coli O157:H7 str. EDL933]
AAG59562.1,-1.351793802154102,maintenance,GO:0004139,deoxyribose-phosphate aldolase activity,Cytoplasmic,MF,2-deoxyribose-5-phosphate aldolase [Escherichia coli O157:H7 str. EDL933]
AAG59562.1,-1.351793802154102,maintenance,GO:0005737,cytoplasm,Cytoplasmic,CC,2-deoxyribose-5-phosphate aldolase [Escherichia coli O157:H7 str. EDL933]
AAG59562.1,-1.351793802154102,maintenance,GO:0009264,deoxyribonucleotide catabolic process,Cytoplasmic,BP,2-deoxyribose-5-phosphate aldolase [Escherichia coli O157:H7 str. EDL933]
AAG59562.1,-1.351793802154102,maintenance,GO:0003824,catalytic activity,Cytoplasmic,MF,2-deoxyribose-5-phosphate aldolase [Escherichia coli O157:H7 str. EDL933]
AAG59563.1,-1.7289598850519823,maintenance,GO:0006213,pyrimidine nucleoside metabolic process,Cytoplasmic,BP,thymidine phosphorylase [Escherichia coli O157:H7 str. EDL933]
AAG59563.1,-1.7289598850519823,maintenance,GO:0009032,thymidine phosphorylase activity,Cytoplasmic,MF,thymidine phosphorylase [Escherichia coli O157:H7 str. EDL933]
AAG59563.1,-1.7289598850519823,maintenance,GO:0008152,metabolic process,Cytoplasmic,BP,thymidine phosphorylase [Escherichia coli O157:H7 str. EDL933]
AAG59563.1,-1.7289598850519823,maintenance,GO:0016757,"transferase activity, transferring glycosyl groups",Cytoplasmic,MF,thymidine phosphorylase [Escherichia coli O157:H7 str. EDL933]
AAG59563.1,-1.7289598850519823,maintenance,GO:0016763,"transferase activity, transferring pentosyl groups",Cytoplasmic,MF,thymidine phosphorylase [Escherichia coli O157:H7 str. EDL933]
AAG59563.1,-1.7289598850519823,maintenance,GO:0004645,"1,4-alpha-oligoglucan phosphorylase activity",Cytoplasmic,MF,thymidine phosphorylase [Escherichia coli O157:H7 str. EDL933]
AAG59563.1,-1.7289598850519823,maintenance,GO:0006206,pyrimidine nucleobase metabolic process,Cytoplasmic,BP,thymidine phosphorylase [Escherichia coli O157:H7 str. EDL933]
AAG59563.1,-1.7289598850519823,maintenance,GO:0016154,pyrimidine-nucleoside phosphorylase activity,Cytoplasmic,MF,thymidine phosphorylase [Escherichia coli O157:H7 str. EDL933]
ACI36849.1,-2.1831851071342094,maintenance,GO:0005737,cytoplasm,Cytoplasmic,CC,peptidase T [Escherichia coli O157:H7 str. EC4115]
ACI36849.1,-2.1831851071342094,maintenance,GO:0006518,peptide metabolic process,Cytoplasmic,BP,peptidase T [Escherichia coli O157:H7 str. EC4115]
ACI36849.1,-2.1831851071342094,maintenance,GO:0008270,zinc ion binding,Cytoplasmic,MF,peptidase T [Escherichia coli O157:H7 str. EC4115]
ACI36849.1,-2.1831851071342094,maintenance,GO:0045148,tripeptide aminopeptidase activity,Cytoplasmic,MF,peptidase T [Escherichia coli O157:H7 str. EC4115]
ACI36849.1,-2.1831851071342094,maintenance,GO:0006508,proteolysis,Cytoplasmic,BP,peptidase T [Escherichia coli O157:H7 str. EC4115]
ACI36849.1,-2.1831851071342094,maintenance,GO:0008237,metallopeptidase activity,Cytoplasmic,MF,peptidase T [Escherichia coli O157:H7 str. EC4115]
ACI36849.1,-2.1831851071342094,maintenance,GO:0008152,metabolic process,Cytoplasmic,BP,peptidase T [Escherichia coli O157:H7 str. EC4115]
ACI36849.1,-2.1831851071342094,maintenance,GO:0016787,hydrolase activity,Cytoplasmic,MF,peptidase T [Escherichia coli O157:H7 str. EC4115]
ACI39814.1,-Inf,maintenance,GO:0003723,RNA binding,Cytoplasmic,MF,conserved hypothetical protein [Escherichia coli O157:H7 str. EC4115]
ACI39814.1,-Inf,maintenance,GO:0008168,methyltransferase activity,Cytoplasmic,MF,conserved hypothetical protein [Escherichia coli O157:H7 str. EC4115]
ACI39814.1,-Inf,maintenance,GO:0008649,rRNA methyltransferase activity,Cytoplasmic,MF,conserved hypothetical protein [Escherichia coli O157:H7 str. EC4115]
Q7DBF3,-1.1945361876930112,maintenance,GO:0003824,catalytic activity,Cytoplasmic,MF,GDP-perosamine synthase OS=Escherichia coli O157:H7 OX=83334 GN=perA PE=1 SV=1 UPId=UP000000558 PPId=UP000000625
BAB33868.2,-1.4912203291549952,maintenance,GO:0006310,DNA recombination,Cytoplasmic,BP,recombination-associated protein rdgC [Escherichia coli O157:H7 str. Sakai]
BAB35166.2,-1.211823639388811,maintenance,GO:0043190,ATP-binding cassette (ABC) transporter complex,Periplasmic,CC,oligopeptide ABC transporter periplasmic binding protein [Escherichia coli O157:H7 str. Sakai]
BAB35166.2,-1.211823639388811,maintenance,GO:0055085,transmembrane transport,Periplasmic,BP,oligopeptide ABC transporter periplasmic binding protein [Escherichia coli O157:H7 str. Sakai]
BAB36707.1,-Inf,maintenance,GO:0090529,cell septum assembly,CytoplasmicMembrane,BP,cell division protein ZipA [Escherichia coli O157:H7 str. Sakai]
BAB36707.1,-Inf,maintenance,GO:0007049,cell cycle,CytoplasmicMembrane,BP,cell division protein ZipA [Escherichia coli O157:H7 str. Sakai]
BAB36707.1,-Inf,maintenance,GO:0016021,integral component of membrane,CytoplasmicMembrane,CC,cell division protein ZipA [Escherichia coli O157:H7 str. Sakai]
BAB36816.1,-Inf,maintenance,GO:0001671,ATPase activator activity,Cytoplasmic,MF,co-chaperone HscB [Escherichia coli O157:H7 str. Sakai]
BAB36816.1,-Inf,maintenance,GO:0051087,chaperone binding,Cytoplasmic,MF,co-chaperone HscB [Escherichia coli O157:H7 str. Sakai]
BAB36816.1,-Inf,maintenance,GO:0097428,protein maturation by iron-sulfur cluster transfer,Cytoplasmic,BP,co-chaperone HscB [Escherichia coli O157:H7 str. Sakai]
BAB36816.1,-Inf,maintenance,GO:0051259,protein complex oligomerization,Cytoplasmic,BP,co-chaperone HscB [Escherichia coli O157:H7 str. Sakai]
BAB36822.1,-2.277738969318627,maintenance,GO:0008934,inositol monophosphate 1-phosphatase activity,Cytoplasmic,MF,inositol monophosphatase [Escherichia coli O157:H7 str. Sakai]
BAB36822.1,-2.277738969318627,maintenance,GO:0046855,inositol phosphate dephosphorylation,Cytoplasmic,BP,inositol monophosphatase [Escherichia coli O157:H7 str. Sakai]
BAB36822.1,-2.277738969318627,maintenance,GO:0046854,phosphatidylinositol phosphorylation,Cytoplasmic,BP,inositol monophosphatase [Escherichia coli O157:H7 str. Sakai]
BAB36977.1,-1.1333877614094936,maintenance,GO:0000166,nucleotide binding,Cytoplasmic,MF,alanyl-tRNA synthetase [Escherichia coli O157:H7 str. Sakai]
BAB36977.1,-1.1333877614094936,maintenance,GO:0004813,alanine-tRNA ligase activity,Cytoplasmic,MF,alanyl-tRNA synthetase [Escherichia coli O157:H7 str. Sakai]
BAB36977.1,-1.1333877614094936,maintenance,GO:0005524,ATP binding,Cytoplasmic,MF,alanyl-tRNA synthetase [Escherichia coli O157:H7 str. Sakai]
BAB36977.1,-1.1333877614094936,maintenance,GO:0005737,cytoplasm,Cytoplasmic,CC,alanyl-tRNA synthetase [Escherichia coli O157:H7 str. Sakai]
BAB36977.1,-1.1333877614094936,maintenance,GO:0006419,alanyl-tRNA aminoacylation,Cytoplasmic,BP,alanyl-tRNA synthetase [Escherichia coli O157:H7 str. Sakai]
BAB36977.1,-1.1333877614094936,maintenance,GO:0003676,nucleic acid binding,Cytoplasmic,MF,alanyl-tRNA synthetase [Escherichia coli O157:H7 str. Sakai]
BAB36977.1,-1.1333877614094936,maintenance,GO:0016876,NA,Cytoplasmic,NA,alanyl-tRNA synthetase [Escherichia coli O157:H7 str. Sakai]
BAB36977.1,-1.1333877614094936,maintenance,GO:0043039,tRNA aminoacylation,Cytoplasmic,BP,alanyl-tRNA synthetase [Escherichia coli O157:H7 str. Sakai]
C8UGD9,-1.4132513076521735,maintenance,GO:0003677,DNA binding,Cytoplasmic,MF,Transcription elongation factor GreA OS=Escherichia coli O111:H- (strain 11128 / EHEC) OX=585396 GN=greA PE=3 SV=1 UPId=UP000001614 PPId=UP000000625
C8UGD9,-1.4132513076521735,maintenance,GO:0032784,"regulation of DNA-templated transcription, elongation",Cytoplasmic,BP,Transcription elongation factor GreA OS=Escherichia coli O111:H- (strain 11128 / EHEC) OX=585396 GN=greA PE=3 SV=1 UPId=UP000001614 PPId=UP000000625
C8UGD9,-1.4132513076521735,maintenance,GO:0070063,RNA polymerase binding,Cytoplasmic,MF,Transcription elongation factor GreA OS=Escherichia coli O111:H- (strain 11128 / EHEC) OX=585396 GN=greA PE=3 SV=1 UPId=UP000001614 PPId=UP000000625
EEC28047.1,-Inf,maintenance,GO:0003989,acetyl-CoA carboxylase activity,Cytoplasmic,MF,"acetyl-CoA carboxylase, carboxyl transferase, beta subunit [Escherichia coli O157:H7 str. TW14588]"
EEC28047.1,-Inf,maintenance,GO:0006633,fatty acid biosynthetic process,Cytoplasmic,BP,"acetyl-CoA carboxylase, carboxyl transferase, beta subunit [Escherichia coli O157:H7 str. TW14588]"
EEC28047.1,-Inf,maintenance,GO:0009317,acetyl-CoA carboxylase complex,Cytoplasmic,CC,"acetyl-CoA carboxylase, carboxyl transferase, beta subunit [Escherichia coli O157:H7 str. TW14588]"
ENO09415.1,-Inf,maintenance,GO:0010181,FMN binding,Unknown,MF,putative flavoprotein in Trp regulation [Escherichia coli O157:H43 str. T22]
ENO09415.1,-Inf,maintenance,GO:0016491,oxidoreductase activity,Unknown,MF,putative flavoprotein in Trp regulation [Escherichia coli O157:H43 str. T22]
ENO09415.1,-Inf,maintenance,GO:0003955,"NAD(P)H dehydrogenase (quinone) activity",Unknown,MF,putative flavoprotein in Trp regulation [Escherichia coli O157:H43 str. T22]
EZC37061.1,-Inf,maintenance,GO:0046983,protein dimerization activity,Cytoplasmic,MF,erythronate-4-phosphate dehydrogenase [Escherichia coli O157:H7 str. K4405]
EZC37061.1,-Inf,maintenance,GO:0005737,cytoplasm,Cytoplasmic,CC,erythronate-4-phosphate dehydrogenase [Escherichia coli O157:H7 str. K4405]
EZC37061.1,-Inf,maintenance,GO:0008615,pyridoxine biosynthetic process,Cytoplasmic,BP,erythronate-4-phosphate dehydrogenase [Escherichia coli O157:H7 str. K4405]
EZC37061.1,-Inf,maintenance,GO:0033711,4-phosphoerythronate dehydrogenase activity,Cytoplasmic,MF,erythronate-4-phosphate dehydrogenase [Escherichia coli O157:H7 str. K4405]
EZC37061.1,-Inf,maintenance,GO:0055114,NA,Cytoplasmic,NA,erythronate-4-phosphate dehydrogenase [Escherichia coli O157:H7 str. K4405]
EZC37061.1,-Inf,maintenance,GO:0051287,"NAD binding",Cytoplasmic,MF,erythronate-4-phosphate dehydrogenase [Escherichia coli O157:H7 str. K4405]
EZC37061.1,-Inf,maintenance,GO:0008152,metabolic process,Cytoplasmic,BP,erythronate-4-phosphate dehydrogenase [Escherichia coli O157:H7 str. K4405]
EZC37061.1,-Inf,maintenance,GO:0016616,"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor",Cytoplasmic,MF,erythronate-4-phosphate dehydrogenase [Escherichia coli O157:H7 str. K4405]
F3WIS0,-Inf,maintenance,GO:0020037,heme binding,Cytoplasmic,MF,Catalase-2 OS=Shigella boydii 5216-82 OX=766141 GN=SB521682_1914 PE=4 SV=1 UPId=UP000004081 PPId=UP000000625
F3WIS0,-Inf,maintenance,GO:0055114,NA,Cytoplasmic,NA,Catalase-2 OS=Shigella boydii 5216-82 OX=766141 GN=SB521682_1914 PE=4 SV=1 UPId=UP000004081 PPId=UP000000625
F3WIS0,-Inf,maintenance,GO:0004096,catalase activity,Cytoplasmic,MF,Catalase-2 OS=Shigella boydii 5216-82 OX=766141 GN=SB521682_1914 PE=4 SV=1 UPId=UP000004081 PPId=UP000000625
F3WIS0,-Inf,maintenance,GO:0006979,response to oxidative stress,Cytoplasmic,BP,Catalase-2 OS=Shigella boydii 5216-82 OX=766141 GN=SB521682_1914 PE=4 SV=1 UPId=UP000004081 PPId=UP000000625
P03841,-2.4083046590701076,maintenance,GO:0008643,carbohydrate transport,Periplasmic,BP,Maltose operon periplasmic protein OS=Escherichia coli (strain K12) OX=83333 GN=malM PE=3 SV=1 UPId=UP000000625 PPId=UP000000625
P03841,-2.4083046590701076,maintenance,GO:0042597,periplasmic space,Periplasmic,CC,Maltose operon periplasmic protein OS=Escherichia coli (strain K12) OX=83333 GN=malM PE=3 SV=1 UPId=UP000000625 PPId=UP000000625
P04825,-1.346350381696407,maintenance,GO:0008237,metallopeptidase activity,CytoplasmicMembrane,MF,Aminopeptidase N OS=Escherichia coli (strain K12) OX=83333 GN=pepN PE=1 SV=2 UPId=UP000000625 PPId=UP000000625
P04825,-1.346350381696407,maintenance,GO:0008270,zinc ion binding,CytoplasmicMembrane,MF,Aminopeptidase N OS=Escherichia coli (strain K12) OX=83333 GN=pepN PE=1 SV=2 UPId=UP000000625 PPId=UP000000625
P04825,-1.346350381696407,maintenance,GO:0008237,metallopeptidase activity,Cytoplasmic,MF,Aminopeptidase N OS=Escherichia coli (strain K12) OX=83333 GN=pepN PE=1 SV=2 UPId=UP000000625 PPId=UP000000625
P04825,-1.346350381696407,maintenance,GO:0008270,zinc ion binding,Cytoplasmic,MF,Aminopeptidase N OS=Escherichia coli (strain K12) OX=83333 GN=pepN PE=1 SV=2 UPId=UP000000625 PPId=UP000000625
P0A705,-1.082449041165095,maintenance,GO:0003743,translation initiation factor activity,Cytoplasmic,MF,Translation initiation factor IF-2 OS=Escherichia coli (strain K12) OX=83333 GN=infB PE=1 SV=1 UPId=UP000000625 PPId=UP000000625
P0A705,-1.082449041165095,maintenance,GO:0005525,GTP binding,Cytoplasmic,MF,Translation initiation factor IF-2 OS=Escherichia coli (strain K12) OX=83333 GN=infB PE=1 SV=1 UPId=UP000000625 PPId=UP000000625
P0A705,-1.082449041165095,maintenance,GO:0005622,intracellular anatomical structure,Cytoplasmic,CC,Translation initiation factor IF-2 OS=Escherichia coli (strain K12) OX=83333 GN=infB PE=1 SV=1 UPId=UP000000625 PPId=UP000000625
P0A705,-1.082449041165095,maintenance,GO:0006413,translational initiation,Cytoplasmic,BP,Translation initiation factor IF-2 OS=Escherichia coli (strain K12) OX=83333 GN=infB PE=1 SV=1 UPId=UP000000625 PPId=UP000000625
P0A705,-1.082449041165095,maintenance,GO:0003924,GTPase activity,Cytoplasmic,MF,Translation initiation factor IF-2 OS=Escherichia coli (strain K12) OX=83333 GN=infB PE=1 SV=1 UPId=UP000000625 PPId=UP000000625
P0A991,-1.081853356450087,maintenance,GO:0016829,lyase activity,Unknown,MF,Fructose-bisphosphate aldolase class 1 OS=Escherichia coli (strain K12) OX=83333 GN=fbaB PE=1 SV=2 UPId=UP000000625 PPId=UP000000625
P0A991,-1.081853356450087,maintenance,GO:0003824,catalytic activity,Unknown,MF,Fructose-bisphosphate aldolase class 1 OS=Escherichia coli (strain K12) OX=83333 GN=fbaB PE=1 SV=2 UPId=UP000000625 PPId=UP000000625
P0AES4,-1.497678142411828,maintenance,GO:0003677,DNA binding,Cytoplasmic,MF,DNA gyrase subunit A OS=Escherichia coli (strain K12) OX=83333 GN=gyrA PE=1 SV=1 UPId=UP000000625 PPId=UP000000625
P0AES4,-1.497678142411828,maintenance,GO:0003918,"DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) activity",Cytoplasmic,MF,DNA gyrase subunit A OS=Escherichia coli (strain K12) OX=83333 GN=gyrA PE=1 SV=1 UPId=UP000000625 PPId=UP000000625
P0AES4,-1.497678142411828,maintenance,GO:0005524,ATP binding,Cytoplasmic,MF,DNA gyrase subunit A OS=Escherichia coli (strain K12) OX=83333 GN=gyrA PE=1 SV=1 UPId=UP000000625 PPId=UP000000625
P0AES4,-1.497678142411828,maintenance,GO:0006265,DNA topological change,Cytoplasmic,BP,DNA gyrase subunit A OS=Escherichia coli (strain K12) OX=83333 GN=gyrA PE=1 SV=1 UPId=UP000000625 PPId=UP000000625
P0AES4,-1.497678142411828,maintenance,GO:0003916,DNA topoisomerase activity,Cytoplasmic,MF,DNA gyrase subunit A OS=Escherichia coli (strain K12) OX=83333 GN=gyrA PE=1 SV=1 UPId=UP000000625 PPId=UP000000625
P0AES4,-1.497678142411828,maintenance,GO:0005694,chromosome,Cytoplasmic,CC,DNA gyrase subunit A OS=Escherichia coli (strain K12) OX=83333 GN=gyrA PE=1 SV=1 UPId=UP000000625 PPId=UP000000625
P0AES4,-1.497678142411828,maintenance,GO:0006259,DNA metabolic process,Cytoplasmic,BP,DNA gyrase subunit A OS=Escherichia coli (strain K12) OX=83333 GN=gyrA PE=1 SV=1 UPId=UP000000625 PPId=UP000000625
P11875,-2.810513560048767,maintenance,GO:0004814,arginine-tRNA ligase activity,Cytoplasmic,MF,Arginine--tRNA ligase OS=Escherichia coli (strain K12) OX=83333 GN=argS PE=1 SV=1 UPId=UP000000625 PPId=UP000000625
P11875,-2.810513560048767,maintenance,GO:0005524,ATP binding,Cytoplasmic,MF,Arginine--tRNA ligase OS=Escherichia coli (strain K12) OX=83333 GN=argS PE=1 SV=1 UPId=UP000000625 PPId=UP000000625
P11875,-2.810513560048767,maintenance,GO:0006420,arginyl-tRNA aminoacylation,Cytoplasmic,BP,Arginine--tRNA ligase OS=Escherichia coli (strain K12) OX=83333 GN=argS PE=1 SV=1 UPId=UP000000625 PPId=UP000000625
P11875,-2.810513560048767,maintenance,GO:0000166,nucleotide binding,Cytoplasmic,MF,Arginine--tRNA ligase OS=Escherichia coli (strain K12) OX=83333 GN=argS PE=1 SV=1 UPId=UP000000625 PPId=UP000000625
P11875,-2.810513560048767,maintenance,GO:0005737,cytoplasm,Cytoplasmic,CC,Arginine--tRNA ligase OS=Escherichia coli (strain K12) OX=83333 GN=argS PE=1 SV=1 UPId=UP000000625 PPId=UP000000625
P11875,-2.810513560048767,maintenance,GO:0004812,aminoacyl-tRNA ligase activity,Cytoplasmic,MF,Arginine--tRNA ligase OS=Escherichia coli (strain K12) OX=83333 GN=argS PE=1 SV=1 UPId=UP000000625 PPId=UP000000625
P11875,-2.810513560048767,maintenance,GO:0006418,tRNA aminoacylation for protein translation,Cytoplasmic,BP,Arginine--tRNA ligase OS=Escherichia coli (strain K12) OX=83333 GN=argS PE=1 SV=1 UPId=UP000000625 PPId=UP000000625
P27302,-1.0898620224588933,maintenance,GO:0003824,catalytic activity,Cytoplasmic,MF,Transketolase 1 OS=Escherichia coli (strain K12) OX=83333 GN=tktA PE=1 SV=5 UPId=UP000000625 PPId=UP000000625
P27302,-1.0898620224588933,maintenance,GO:0008152,metabolic process,Cytoplasmic,BP,Transketolase 1 OS=Escherichia coli (strain K12) OX=83333 GN=tktA PE=1 SV=5 UPId=UP000000625 PPId=UP000000625
P27302,-1.0898620224588933,maintenance,GO:0004802,transketolase activity,Cytoplasmic,MF,Transketolase 1 OS=Escherichia coli (strain K12) OX=83333 GN=tktA PE=1 SV=5 UPId=UP000000625 PPId=UP000000625
P32176,-2.530840150550824,maintenance,GO:0008863,formate dehydrogenase (NAD+) activity,Periplasmic,MF,Formate dehydrogenase-O major subunit OS=Escherichia coli (strain K12) OX=83333 GN=fdoG PE=1 SV=5 UPId=UP000000625 PPId=UP000000625
P32176,-2.530840150550824,maintenance,GO:0009055,electron transfer activity,Periplasmic,MF,Formate dehydrogenase-O major subunit OS=Escherichia coli (strain K12) OX=83333 GN=fdoG PE=1 SV=5 UPId=UP000000625 PPId=UP000000625
P32176,-2.530840150550824,maintenance,GO:0043546,molybdopterin cofactor binding,Periplasmic,MF,Formate dehydrogenase-O major subunit OS=Escherichia coli (strain K12) OX=83333 GN=fdoG PE=1 SV=5 UPId=UP000000625 PPId=UP000000625
P32176,-2.530840150550824,maintenance,GO:0045333,cellular respiration,Periplasmic,BP,Formate dehydrogenase-O major subunit OS=Escherichia coli (strain K12) OX=83333 GN=fdoG PE=1 SV=5 UPId=UP000000625 PPId=UP000000625
P32176,-2.530840150550824,maintenance,GO:0047111,formate dehydrogenase (cytochrome-c-553) activity,Periplasmic,MF,Formate dehydrogenase-O major subunit OS=Escherichia coli (strain K12) OX=83333 GN=fdoG PE=1 SV=5 UPId=UP000000625 PPId=UP000000625
P32176,-2.530840150550824,maintenance,GO:0051539,"4 iron, 4 sulfur cluster binding",Periplasmic,MF,Formate dehydrogenase-O major subunit OS=Escherichia coli (strain K12) OX=83333 GN=fdoG PE=1 SV=5 UPId=UP000000625 PPId=UP000000625
P32176,-2.530840150550824,maintenance,GO:0016491,oxidoreductase activity,Periplasmic,MF,Formate dehydrogenase-O major subunit OS=Escherichia coli (strain K12) OX=83333 GN=fdoG PE=1 SV=5 UPId=UP000000625 PPId=UP000000625
P32176,-2.530840150550824,maintenance,GO:0030151,molybdenum ion binding,Periplasmic,MF,Formate dehydrogenase-O major subunit OS=Escherichia coli (strain K12) OX=83333 GN=fdoG PE=1 SV=5 UPId=UP000000625 PPId=UP000000625
P32176,-2.530840150550824,maintenance,GO:0055114,NA,Periplasmic,NA,Formate dehydrogenase-O major subunit OS=Escherichia coli (strain K12) OX=83333 GN=fdoG PE=1 SV=5 UPId=UP000000625 PPId=UP000000625
P33599,-Inf,maintenance,GO:0016651,"oxidoreductase activity, acting on NAD(P)H",Cytoplasmic,MF,"NADH-quinone oxidoreductase subunit C/D OS=Escherichia coli (strain K12) OX=83333 GN=nuoC PE=1 SV=3 UPId=UP000000625 PPId=UP000000625"
